"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"MERCon 2024 Cover Page","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","c1","c1","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10688754","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10688754","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 Blank Page","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","i","i","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10689209","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10689209","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 Blank Page","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","i","ii","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10689161","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10689161","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 Blank Page","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","i","ii","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10689106","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10689106","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 Blank Page","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","i","ii","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10688865","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10688865","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 Blank Page","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","i","ii","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10689220","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10689220","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 Organizing Committees","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","xi","xii","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10688624","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10688624","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 Conference Program Page","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","xiii","xiv","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10688641","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10688641","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 Technical Program Committees","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","xv","xxi","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10689159","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10689159","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 List Reviewer Page","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","xxii","xxxii","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10688970","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10688970","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
"MERCon 2024 Editorial and Local Arrangements","",,2024 Moratuwa Engineering Research Conference (MERCon),"30 Sep 2024","2024","","","xxxiii","xxxiii","","2691-364X","979-8-3315-2904-8","10.1109/MERCon63886.2024.10688753","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10688753","","","","","","","IEEE","30 Sep 2024","","","IEEE","IEEE Conferences"
