"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"MERCon 2023 Cover Page","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","c1","c1","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355494","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355494","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Blank Page","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","i","i","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355512","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355512","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Blank Page","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","i","i","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355463","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355463","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Message from Honorary Chair","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","iii","iii","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355435","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355435","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Message from the General Chair","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","iv","iv","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355438","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355438","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Message from the Program Chair","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","v","v","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355406","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355406","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Committees","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","vi","ix","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355432","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355432","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Conference Programme","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","x","xi","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355436","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355436","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Technical Program Committee","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","xii","xvi","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355396","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355396","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Reviewers Page","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","xvii","xxxi","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355518","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355518","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"MERCon 2023 Editorial And Local Arrangements","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","xxxii","xxxiii","","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355513","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355513","","","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"Keynote Speaker Profiles","",,2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","xxxiv","xxxvi","Thrishantha Nanayakkara is the Director of Morph Lab in Imperial College London and a Professor in Robotics in Imperial College. Prof. Thrishantha has been a senior lecturer in robotics at King’s College London, Radcliffe Fellow, Harvard University, USA, research affiliate at the Computer Science and Artificial Intelligence Laboratory, MIT, USA, and a research fellow in the department of Biomedical Engineering, Johns Hopkins University, USA. His research interests are in morphological computation, soft robotics, and human-robot interaction. He has been the Head of the Robotics and Manufacturing Theme and a Reader in Design Engineering and Robotics at the Dyson School of Design Engineering, Imperial College London.","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355440","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355440","","Educational robots;Education;Computer science;Social networking (online);Industries;Design engineering;Data mining","","","","","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"Implementation of a Large Piezoresistive Sensor Array Scanning Mechanism based on Xilinx ZYNQ APSoC","A. Warnakulasuriya; A. C. De Silva","dept. of Electronics and Telecommunications Engineering, University of Moratuwa, Colombo, Sri Lanka; dept. of Electronics and Telecommunications Engineering, University of Moratuwa, Colombo, Sri Lanka",2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","1","6","The foremost complication of scanning a large sensor array is the increased number of sensors which generate large volumes of data. Hence, a suitable hardware based implementation is necessary to manage such data efficiently. We formulated a scanning mechanism for a large piezoresistive sensor array using a Xilinx Zynq device and custom developed RTL modules. The zynq device acts as the brain of the scanning mechanism issuing control signals and acquiring ADC readings. Therefore, we developed a scanning mechanism using a combination of Xilinx standard IP cores and custom made RTL modules, and deployed it in a zynq device. Performance of the implemented mechanism depends primarily on the developed adc 0 module. It inherits bulk of the functionality of the developed system. Hence, behavioral simulations were conducted on Vivado design suite with respect to data buffering capability, control signal issuance, data alignment and transmission for the adc_0 module. Subsequent overall analysis conducted on the system indicated that the developed system is efficiently functioning.","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355457","National Science Foundation of Sri Lanka; University of Moratuwa; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355457","piezoresistive sensor array;re-configurable hardware;readout circuit;System on Chip (SoC)","Performance evaluation;Simulation;Data acquisition;Behavioral sciences;Performance analysis;IP networks;Piezoresistance","","","","13","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"Development of AI-Based Optimum Energy Resource Management System for Prosumers with Solar Rooftops","D. H. N. R. Weerasekara; W. A. P. K. Wella Arachchi; S. R. G. Wellala; A. S. Rodrigo","Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","7","12","Solar installations are becoming popular around the world and have emerged as a promising solution to address the increased energy needs while reducing carbon emissions. To harness the full potential of solar photovoltaic (PV) systems, efficient resource management systems play a vital role. This research paper proposes an efficient solar PV energy resource management system to optimize performance and increase the profits of the prosumers. Utility providers have introduced several tariff systems for the financial motivation of customers. In the proposed method, the load demand and Solar PV generation are forecasted for the next 48 hours using the Long Short-Term Memory (LSTM) model. Then, the cost function is optimized using the Sequential Least Squares Programming (SLSQP) algorithm, and an energy dispatch schedule is provided for the customer: The results of the study show that the electricity cost is reduced for the prosumer by the proposed method than the conventional rule-based energy management systems.","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355519","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355519","hybrid solar PV System;SLSQP;LSTM;resource management system","Schedules;Costs;Energy resources;Tariffs;Programming;Predictive models;Batteries","","","","16","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"Development of a Software Tool for Grounding System Design in Regular and Irregular Shaped Areas","A. S. Rodrigo; V. G. Yohan Harshamal; P. R. Usha Kawmadie; T. S. Vidanapathirana","Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","13","18","In this paper, primary focus is the computation of grounding parameters essential for both regular and irregular grounding grid designs. The key grounding parameters under examination encompass ground resistance, surface voltage, touch voltage, and step voltage. To fulfill this objective, a specialized software tool is introduced, consisting of a computer program. This software is underpinned by mathematical models specifically engineered to facilitate the precise determination of grounding parameters tailored to varying soil structures. Our approach entails a rigorous comparative analysis, wherein the outcomes generated by our methodology are compared with existing methods documented in the literature.","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355482","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355482","Grounding Grid Design;Irregularly Shaped Areas;Different Soil Structures;Mathematical Model;Software Tool","Grounding;Shape;Surface resistance;Poles and towers;Voltage;Soil;Conductors","","","","11","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"Vision Attentive Robot for Elderly Room","S. A. T. N. Sudasinghe; I. K. S. Sooriyabandara; A. H. M. D. P. M. Banadara; H. Rajendran; A. G. B. P. Jayasekara","Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka; Department of Electrical Engineering, University of Moratuwa, Moratuwa, Sri Lanka",2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","19","24","With people’s busy schedules, elderly people have to stay alone in their houses in the daytime. There are a large number of accidents have happened to elderly people when they are alone at home. It is crucial to have a monitoring system to identify the potential hazards for the protection of elders to address this risk. In this research, we propose a method to identify postural behaviors, walking abnormalities, and falling situations using the skeleton data obtained from the Microsoft Kinect camera. In this paper, we discuss the identification of the falling of an older person. For that, we used an LSTM model, and the features of the model are velocities of angles and joints of the skeleton. This system achieved a validation accuracy of 88.34%, and it offers a promising solution for keeping an eye on and recognizing potential dangers for elderly people.","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355403","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355403","Falling Detection;Skeleton tracking;RGB Depth Camera;LSTM;Vitruvius","Wearable computers;Cameras;Feature extraction;Skeleton;Data models;Hazards;Older adults","","1","","14","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
"Numerical Study on the Blast Performance of Composite Foam-Filled Re-Entrant Auxetic Honeycomb-Cored Sandwich Panels Under Air Blast Loading","Y. Rajapakse; V. Muthulingam; T. Kulathunga","Department of Civil Engineering, General Sir John Kotelawala Defence University, Ratmalana, Sri Lanka; Department of Civil Engineering, General Sir John Kotelawala Defence University, Ratmalana, Sri Lanka; Department of Civil Engineering, General Sir John Kotelawala Defence University, Ratmalana, Sri Lanka",2023 Moratuwa Engineering Research Conference (MERCon),"22 Dec 2023","2023","","","25","30","The study combines the re-entrant auxetic honeycomb with a foam infill to introduce the composite foamfilled re-entrant auxetic honeycomb-cored sandwich panel (FRAP) with the aim of developing a further enhanced blast protection system. The blast performance was numerically evaluated using the general-purpose finite element package ABAQUS/Explicit. This paper discusses the development and validation of the numerical model, parametric analysis, minimum weight design, behaviour and performance of the proposed sandwich panel under air blast loading. The results depict, increase in both face-sheet thickness and re-entrant auxetic honeycomb wall thickness enhances the blast performance of FRAP, the optimum face-sheet and re-entrant auxetic honeycomb wall thicknesses for the proposed most feasible FRAP configuration to be 3.4 mm and 1.9 mm respectively. The proposed FRAP exhibits 66% and 98.5% respective enhanced blast performance compared to monolithic re-entrant auxetic honeycomb-cored sandwich panel (RAHP) and monolithic foam-cored sandwich panel (MFSP), with a total mass expense of only 1.2% compared to RAHP.","2691-364X","979-8-3503-4521-6","10.1109/MERCon60487.2023.10355425","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10355425","Negative Poisson’s Ratio;Re-entrant Auxetic Honeycomb;Foam Infill;Air Blast Loading;Finite Element Analysis","Costs;Auxetic materials;Loading;Military vehicles;Military aircraft;Airports;Explosives","","","","8","IEEE","22 Dec 2023","","","IEEE","IEEE Conferences"
